Station Name: MALIN HEAD
Station Height: 20 M 
Latitude:55.372  ,Longitude: -7.339


date:   -  00 to 00 utc
rain:   -  Precipitation Amount (mm)
maxtp:  -  Maximum Air Temperature (C)	  
mintp:  -  Minimum  Air Temperature (C)
gmin:   -  09utc Grass Minimum Temperature (C)
soil:   -  Mean 10cm Soil Temperature (C)
wdsp:   -  Mean Wind Speed (knot)
hm:     -  Highest ten minute mean wind speed (knot)		                 
ddhm:   -  Wind Direction at max 10 min. mean (deg)                  
hg:     -  Highest Gust (knot)
cbl:    -  Mean CBL Pressure (hpa)
sun:    -  Sunshine duration (hours)
pe:     -  Potential Evapotranspiration (mm)				
evap:   -  Evaporation (mm)						
smd_wd: -  Soil Moisture Deficits(mm) well drained		
smd_md: -  Soil Moisture Deficits(mm) moderately drained	
smd_pd: -  Soil Moisture Deficits(mm) poorly drained 	
ind:    -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,glorad,soil,pe,evap,smd_wd,smd_md,smd_pd
01-jan-2021,0,7.2,0,3.2,0,4.4,0,1.6,1015.5,19.0,0,28,0,350,0,34,1.1,148,5.757,0.8,1.1,0.0,-0.8,-10.0
02-jan-2021,0,6.3,0,4.2,0,0.2,0,1.7,1019.8,15.6,0,22,0,0,0,29,2.1,175,5.530,0.7,0.9,0.0,-1.0,-10.0
03-jan-2021,0,6.4,0,5.0,0,1.0,0,0.0,1025.0,15.8,0,20,0,30,0,27,2.7,180,5.260,1.1,1.3,1.1,1.1,-8.4
04-jan-2021,0,6.1,0,4.9,0,3.2,0,0.0,1028.5,14.7,0,19,0,70,0,26,2.0,179,5.338,1.1,1.3,2.2,2.2,-6.9
05-jan-2021,0,6.5,0,4.7,0,1.9,0,0.0,1028.2,11.2,0,16,0,50,0,20,5.3,260,5.071,0.9,1.0,3.1,3.1,-5.6
06-jan-2021,0,5.3,0,-0.7,0,-2.5,0,1.6,1021.6,8.0,0,15,0,200,0,19,3.7,276,4.588,0.1,0.1,1.6,1.6,-6.8
07-jan-2021,0,6.6,0,3.2,0,-2.5,0,4.7,1017.6,19.4,0,31,0,0,0,38,1.7,164,5.031,1.0,1.3,0.0,-2.1,-10.0
08-jan-2021,0,4.9,0,-0.3,0,1.1,0,0.5,1021.3,13.6,0,33,0,10,0,42,1.2,162,4.647,0.7,0.9,0.2,0.2,-9.3
09-jan-2021,0,7.2,0,-0.4,0,-2.8,0,0.6,1021.3,13.9,0,22,0,220,0,26,0.1,153,4.390,0.3,0.4,0.0,-0.0,-9.1
10-jan-2021,0,8.0,0,6.8,0,1.8,0,1.7,1016.2,17.0,0,25,0,240,0,33,0.0,136,5.876,0.3,0.5,0.0,-1.4,-10.0
11-jan-2021,0,9.1,0,5.7,0,5.7,0,12.9,1007.8,20.3,0,29,0,240,0,39,0.0,54,6.791,0.4,0.7,0.0,-10.0,-10.0
12-jan-2021,0,6.0,0,2.7,0,2.9,0,1.8,1011.1,10.7,0,19,0,30,0,23,0.1,158,6.098,0.7,0.8,0.0,-1.1,-10.0
13-jan-2021,0,10.0,0,4.4,0,1.3,0,22.3,1010.9,11.7,0,17,0,300,0,22,0.0,45,6.530,0.3,0.5,0.0,-10.0,-10.0
14-jan-2021,0,8.9,0,2.7,0,6.0,0,2.8,1017.1,13.5,0,25,0,320,0,29,2.4,239,7.154,0.0,0.0,0.0,-2.8,-10.0
15-jan-2021,0,8.6,0,1.9,0,-0.9,0,2.7,1013.9,17.9,0,37,0,160,0,48,0.0,154,5.828,0.4,0.6,0.0,-2.3,-10.0
16-jan-2021,0,9.1,0,4.9,0,2.0,0,3.0,1008.4,23.3,0,33,0,270,0,43,0.6,149,6.627,0.7,1.0,0.0,-2.3,-10.0
17-jan-2021,0,8.1,0,5.3,0,3.3,0,3.0,1017.3,19.4,0,27,0,280,0,38,0.0,140,6.347,0.7,1.0,0.0,-2.3,-10.0
18-jan-2021,0,7.6,0,5.5,0,4.9,0,9.4,1007.7,15.2,0,26,0,250,0,35,1.2,185,6.655,0.3,0.5,0.0,-9.1,-10.0
19-jan-2021,0,6.0,0,3.5,0,1.2,0,13.6,991.3,6.4,0,11,0,70,0,14,0.0,35,6.270,0.3,0.5,0.0,-10.0,-10.0
20-jan-2021,0,5.7,0,2.8,0,-0.1,0,2.7,978.0,7.6,0,17,0,330,0,22,1.8,217,5.599,0.4,0.5,0.0,-2.3,-10.0
21-jan-2021,0,6.9,0,3.5,0,-0.3,0,4.5,977.3,20.9,0,30,0,340,0,42,2.2,219,5.234,0.9,1.3,0.0,-3.6,-10.0
22-jan-2021,0,5.6,0,1.0,0,0.5,0,3.4,986.8,12.8,0,28,0,310,0,33,0.9,158,4.925,0.7,0.9,0.0,-2.7,-10.0
23-jan-2021,0,4.1,0,-0.4,0,-1.0,0,1.7,991.8,11.0,0,29,0,340,0,36,1.8,271,4.433,0.4,0.5,0.0,-1.3,-10.0
24-jan-2021,0,5.4,0,-2.4,0,-5.9,0,0.0,997.0,9.2,0,16,0,260,0,21,4.4,434,3.684,0.3,0.4,0.3,0.3,-9.2
25-jan-2021,0,5.2,0,2.5,0,-3.5,0,2.5,1004.5,14.3,0,24,0,270,0,31,2.7,277,3.918,0.7,0.9,0.0,-1.5,-10.0
26-jan-2021,0,8.8,0,3.0,0,0.8,0,1.9,1003.9,13.9,0,21,0,140,0,27,0.1,111,4.617,0.4,0.6,0.0,-1.5,-10.0
27-jan-2021,0,10.0,0,6.7,0,2.5,0,2.0,1002.1,12.6,0,32,0,100,0,42,0.7,252,5.988,0.5,0.6,0.0,-1.5,-10.0
28-jan-2021,0,10.2,0,5.7,0,4.1,0,23.8,991.6,15.4,0,37,0,100,0,48,0.6,205,6.475,0.4,0.6,0.0,-10.0,-10.0
29-jan-2021,0,8.3,0,5.2,0,2.8,0,0.5,993.2,16.0,0,35,0,90,0,41,0.6,236,6.588,0.6,0.8,0.1,0.1,-9.4
30-jan-2021,0,5.3,0,3.8,0,3.3,0,0.0,1000.2,30.0,0,37,0,80,0,47,0.4,221,5.489,1.3,2.2,1.3,1.3,-7.7
31-jan-2021,0,4.3,0,2.4,0,0.9,0,0.0,996.1,20.9,0,31,0,120,0,40,0.0,195,4.669,1.2,1.8,2.6,2.6,-6.1
01-feb-2021,0,4.9,0,3.2,0,1.9,0,5.4,992.2,18.8,0,33,0,110,0,43,0.0,144,4.747,0.9,1.2,0.0,-2.0,-10.0
02-feb-2021,0,5.1,0,2.7,0,1.9,0,16.0,986.1,32.5,0,38,0,100,0,48,0.0,117,4.713,0.6,1.1,0.0,-10.0,-10.0
03-feb-2021,0,5.1,0,4.2,0,1.9,0,21.8,990.0,34.9,0,40,0,100,0,48,0.0,119,4.944,0.5,1.1,0.0,-10.0,-10.0
04-feb-2021,0,7.3,0,4.9,0,3.8,0,1.8,997.3,20.5,0,34,0,90,0,42,0.0,144,5.411,0.4,0.6,0.0,-1.4,-10.0
05-feb-2021,0,6.9,0,4.0,0,0.6,0,1.2,1003.7,16.3,0,29,0,90,0,35,0.0,119,5.680,0.4,0.7,0.0,-0.8,-10.0
06-feb-2021,0,6.4,0,5.3,0,2.2,0,0.0,1010.2,23.7,0,32,0,100,0,38,0.4,292,5.707,1.0,1.5,1.0,1.0,-8.5
07-feb-2021,0,5.4,0,2.4,0,2.5,0,0.0,1011.8,25.5,0,37,0,100,0,45,0.0,102,5.000,1.5,2.5,2.5,2.5,-6.5
08-feb-2021,0,3.3,0,2.1,0,1.5,0,0.0,1010.8,26.6,0,31,0,80,0,40,1.6,321,4.035,1.7,2.8,4.2,4.2,-4.5
09-feb-2021,0,3.3,0,2.1,0,0.7,0,0.0,1012.1,24.1,0,29,0,90,0,36,1.6,345,3.590,1.5,2.3,5.6,5.6,-2.8
10-feb-2021,0,2.7,0,-0.7,0,-1.4,0,3.2,1018.4,16.0,0,24,0,90,0,30,2.9,406,3.418,0.9,1.2,3.2,3.2,-5.0
11-feb-2021,0,3.0,0,0.3,0,-2.6,0,0.0,1020.6,25.2,0,33,0,110,0,43,5.8,587,2.926,1.4,2.3,4.6,4.6,-3.3
12-feb-2021,0,5.3,0,1.4,0,-0.4,0,0.0,1020.2,25.7,0,36,0,120,0,52,4.7,640,3.089,1.8,2.8,6.3,6.3,-1.4
13-feb-2021,0,4.8,0,-0.4,0,-0.7,0,3.9,1012.3,32.7,0,41,0,140,0,53,0.1,187,3.072,0.9,1.7,3.3,3.3,-4.3
14-feb-2021,0,12.8,0,4.7,0,-0.3,0,2.0,998.3,26.5,0,40,0,150,0,59,2.5,411,4.834,1.0,1.5,2.2,2.2,-5.1
15-feb-2021,0,11.6,0,8.1,0,6.1,0,0.3,997.8,17.8,0,24,0,170,0,33,0.8,343,5.899,1.2,1.6,3.1,3.1,-4.0
16-feb-2021,0,10.3,0,6.3,0,6.6,0,0.4,990.4,23.6,0,37,0,200,0,51,4.7,648,6.416,1.1,1.7,3.8,3.8,-3.1
17-feb-2021,0,7.8,0,4.8,0,3.1,0,9.6,988.2,18.9,0,32,0,200,0,47,5.2,593,5.931,0.8,1.3,0.0,-5.0,-10.0
18-feb-2021,0,8.6,0,3.1,0,1.7,0,11.4,985.8,14.7,0,24,0,290,0,31,3.5,480,5.855,0.6,0.9,0.0,-10.0,-10.0
19-feb-2021,0,12.6,0,4.9,0,1.8,0,5.9,984.8,20.4,0,32,0,160,0,45,1.7,326,6.304,1.2,1.7,0.0,-4.7,-10.0
20-feb-2021,0,11.8,0,6.5,0,2.9,0,5.6,980.0,20.4,0,31,0,140,0,43,0.4,293,6.703,1.0,1.4,0.0,-4.6,-10.0
21-feb-2021,0,10.6,0,3.7,0,4.8,0,0.0,993.5,17.8,0,30,0,190,0,41,8.2,826,6.484,1.2,1.8,1.2,1.2,-8.3
22-feb-2021,0,11.0,0,3.3,0,-1.1,0,0.1,1003.6,16.7,0,33,0,150,0,47,7.3,790,5.799,1.4,1.9,2.5,2.5,-6.6
23-feb-2021,0,13.8,0,8.3,0,5.3,0,4.9,994.7,23.1,0,41,0,180,0,56,1.6,393,7.120,1.3,1.9,0.0,-1.1,-9.8
24-feb-2021,0,11.3,0,6.6,0,7.1,0,0.7,1003.7,19.1,0,31,0,200,0,41,2.1,466,7.522,1.3,1.8,0.6,0.6,-8.7
25-feb-2021,0,9.2,0,4.9,0,3.6,0,1.8,1018.4,16.6,0,25,0,220,0,33,7.9,869,6.892,1.1,1.6,0.0,-0.1,-9.0
26-feb-2021,0,11.8,0,4.5,0,2.5,0,0.0,1029.8,13.5,0,19,0,190,0,26,8.3,855,6.578,1.2,1.7,1.2,1.2,-7.3
27-feb-2021,0,11.4,0,6.0,0,6.8,0,0.0,1034.6,7.7,0,13,0,190,0,18,1.1,488,7.478,0.8,1.1,2.1,2.1,-6.1
28-feb-2021,0,10.3,0,4.4,0,1.5,0,0.1,1034.2,6.4,0,12,0,140,0,14,0.6,531,7.451,0.7,1.0,2.7,2.7,-5.2
01-mar-2021,0,8.2,0,1.7,0,-5.2,0,0.0,1029.7,8.9,0,18,0,90,0,21,9.6,1040,6.490,0.7,1.1,3.3,3.3,-4.3
02-mar-2021,0,7.5,0,3.5,0,-0.7,0,0.0,1027.1,6.2,0,15,0,150,0,19,4.2,670,6.289,0.7,1.1,4.0,4.0,-3.4
03-mar-2021,0,6.4,0,4.7,0,4.3,0,0.0,1026.7,6.8,0,14,0,100,0,16,0.0,222,6.685,0.8,1.0,4.8,4.8,-2.4
04-mar-2021,0,6.8,0,4.4,0,2.5,0,0.9,1027.8,14.4,0,22,0,100,0,28,0.3,443,6.451,1.1,1.5,4.9,4.9,-2.1
05-mar-2021,0,6.5,0,2.1,0,1.4,0,0.0,1031.2,10.2,0,17,0,160,0,21,1.3,470,6.182,1.2,1.6,6.1,6.1,-0.8
06-mar-2021,0,7.9,0,2.3,0,0.2,0,0.0,1029.3,9.1,0,15,0,180,0,21,2.0,713,5.932,1.3,1.8,7.3,7.3,0.6
07-mar-2021,0,8.9,0,4.3,0,-1.5,0,1.1,1023.6,9.6,0,15,0,230,0,20,0.2,435,6.425,0.8,1.2,7.0,7.0,0.3
08-mar-2021,0,9.8,0,6.6,0,4.6,0,0.0,1017.2,13.3,0,18,0,220,0,22,1.9,517,7.168,0.9,1.4,7.9,7.9,1.2
09-mar-2021,0,9.7,0,6.0,0,3.9,0,5.0,1003.1,19.1,0,35,0,190,0,49,0.0,145,7.337,0.7,1.0,3.5,3.5,-3.1
10-mar-2021,0,11.6,0,5.2,0,3.3,0,5.0,980.2,22.1,0,38,0,220,0,51,0.7,470,7.213,1.2,2.0,0.0,-0.3,-6.7
11-mar-2021,0,8.4,0,4.3,0,3.2,0,6.2,977.3,25.4,0,35,0,250,0,45,3.3,712,7.135,1.1,2.0,0.0,-5.1,-10.0
12-mar-2021,0,7.7,0,1.9,0,0.8,0,10.0,982.8,18.4,0,32,0,230,0,44,3.6,752,6.435,1.0,1.6,0.0,-9.0,-10.0
13-mar-2021,0,7.6,0,2.0,0,0.5,0,8.1,989.9,18.3,0,27,0,310,0,38,2.1,534,6.155,0.8,1.3,0.0,-7.3,-10.0
14-mar-2021,0,10.2,0,5.7,0,3.6,0,3.0,1008.4,19.0,0,28,0,260,0,38,0.7,445,6.644,1.0,1.6,0.0,-2.0,-10.0
15-mar-2021,0,11.1,0,6.5,0,4.3,0,0.2,1018.2,12.9,0,18,0,290,0,23,3.3,829,7.525,0.9,1.4,0.7,0.7,-8.8
16-mar-2021,0,10.7,0,5.9,0,6.3,0,1.3,1029.1,12.2,0,23,0,310,0,27,7.8,1265,8.277,0.9,1.6,0.3,0.3,-8.8
17-mar-2021,0,10.7,0,2.9,0,0.8,0,0.4,1035.0,9.4,0,16,0,260,0,22,1.4,854,7.969,0.8,1.3,0.7,0.7,-7.9
18-mar-2021,0,9.4,0,7.0,0,7.1,0,0.7,1033.2,11.3,0,20,0,340,0,23,0.1,626,8.682,0.5,1.0,0.5,0.5,-7.7
19-mar-2021,0,8.5,0,6.0,0,6.5,0,0.5,1031.5,8.5,0,16,0,340,0,18,0.5,766,8.792,0.6,1.0,0.6,0.6,-7.2
20-mar-2021,0,9.6,0,6.4,0,-0.3,0,0.6,1031.1,10.7,0,16,0,260,0,21,1.2,880,8.908,0.7,1.2,0.7,0.7,-6.8
21-mar-2021,0,10.1,0,6.9,0,3.4,0,0.0,1027.6,8.3,0,15,0,270,0,17,3.2,1048,9.017,1.3,1.9,2.0,2.0,-5.1
22-mar-2021,0,11.2,0,7.1,0,6.6,0,0.0,1020.3,12.4,0,17,0,190,0,23,0.1,668,9.073,1.3,1.9,3.3,3.3,-3.5
23-mar-2021,0,12.2,0,6.0,0,8.0,0,1.6,1010.9,19.1,0,29,0,190,0,40,2.6,908,9.033,1.7,2.7,3.4,3.4,-3.2
24-mar-2021,0,10.6,0,4.2,0,2.6,0,1.9,1008.6,18.0,0,27,0,210,0,37,6.0,1060,8.335,1.3,2.2,2.7,2.7,-3.7
25-mar-2021,0,12.6,0,6.3,0,4.8,0,5.2,1001.3,16.5,0,23,0,210,0,31,4.8,1013,8.424,1.7,2.7,0.0,-0.8,-7.0
26-mar-2021,0,7.3,0,1.7,0,2.1,0,7.4,996.3,21.6,0,32,0,240,0,46,4.4,1063,8.022,1.1,2.2,0.0,-6.3,-10.0
27-mar-2021,0,9.7,0,2.8,0,-0.1,0,3.1,1003.1,22.9,0,36,0,180,0,47,1.4,736,7.436,1.3,2.3,0.0,-1.8,-10.0
28-mar-2021,0,12.4,0,6.8,0,5.1,0,12.4,999.7,22.1,0,32,0,210,0,41,0.0,370,8.236,1.0,1.7,0.0,-10.0,-10.0
29-mar-2021,0,14.2,0,10.9,0,7.3,0,8.0,1008.0,21.7,0,34,0,210,0,43,0.2,438,9.545,1.2,1.9,0.0,-6.8,-10.0
30-mar-2021,0,14.7,0,10.4,0,9.8,0,1.8,1017.2,18.0,0,25,0,210,0,34,1.3,805,9.975,1.9,2.8,0.1,0.1,-9.4
31-mar-2021,0,10.4,0,7.4,0,7.4,0,6.3,1018.3,11.6,0,31,0,90,0,38,0.9,903,10.118,1.0,1.6,0.0,-5.2,-10.0
01-apr-2021,0,8.8,0,6.5,0,5.2,0,0.0,1026.0,15.9,0,28,0,100,0,33,11.2,1733,9.330,1.6,2.9,1.6,1.6,-7.9
02-apr-2021,0,9.4,0,3.2,0,0.4,0,0.0,1032.3,10.1,0,19,0,0,0,22,11.9,1863,9.045,1.5,2.5,3.0,3.0,-6.0
03-apr-2021,0,9.6,0,3.6,0,2.0,0,0.0,1032.2,5.6,0,11,0,20,0,14,5.7,1591,9.440,1.4,2.2,4.4,4.4,-4.3
04-apr-2021,0,9.3,0,1.6,0,-2.2,0,1.0,1024.0,17.6,0,32,0,320,0,40,0.1,567,9.023,0.8,1.4,4.2,4.2,-4.3
05-apr-2021,0,6.3,0,1.5,0,1.0,0,2.4,1022.2,24.2,0,35,0,320,0,46,7.2,1493,7.915,1.8,3.5,3.5,3.5,-4.7
06-apr-2021,0,6.3,0,1.0,0,-0.0,0,1.5,1023.8,20.9,0,33,0,330,0,43,4.1,1164,7.139,1.8,3.1,3.7,3.7,-4.2
07-apr-2021,0,8.1,0,3.0,0,2.0,0,1.8,1019.5,10.4,0,22,0,240,0,29,3.5,1410,7.722,1.4,2.3,3.3,3.3,-4.4
08-apr-2021,0,9.8,0,5.3,0,4.8,0,3.9,1010.8,22.0,0,33,0,240,0,45,0.7,831,8.560,1.6,2.7,0.9,0.9,-6.5
09-apr-2021,0,6.3,0,1.6,0,1.1,0,0.7,1012.3,11.8,0,23,0,0,0,28,8.8,1677,8.078,1.7,2.8,1.9,1.9,-5.2
10-apr-2021,0,7.1,0,0.4,0,-1.7,0,0.7,1016.9,10.1,0,20,0,350,0,25,8.1,1640,7.711,1.7,2.8,2.9,2.9,-3.9
11-apr-2021,0,7.0,0,0.1,0,-3.4,0,1.4,1020.8,8.1,0,19,0,30,0,23,3.7,1379,7.724,1.5,2.3,3.0,3.0,-3.5
12-apr-2021,0,9.3,0,1.5,0,-0.1,0,0.0,1025.7,4.9,0,9,0,190,0,12,7.9,1547,8.127,1.7,2.5,4.7,4.7,-1.6
13-apr-2021,0,10.6,0,3.6,0,-0.4,0,0.0,1029.7,7.1,0,11,0,310,0,14,11.0,2032,8.669,1.9,3.0,6.5,6.5,0.4
14-apr-2021,0,10.1,0,2.1,0,0.1,0,0.0,1031.5,7.8,0,14,0,90,0,17,12.7,2000,8.763,1.6,2.7,8.1,8.1,2.0
15-apr-2021,0,14.2,0,4.0,0,-1.9,0,0.0,1028.6,12.8,0,19,0,140,0,26,12.3,2047,8.977,2.9,4.4,10.8,10.8,4.9
16-apr-2021,0,12.4,0,4.8,0,2.5,0,0.0,1025.7,10.7,0,17,0,160,0,22,6.4,1634,9.247,2.3,3.4,12.8,12.8,7.2
17-apr-2021,0,14.3,0,5.9,0,4.0,0,2.3,1022.4,13.1,0,20,0,190,0,27,6.3,1531,9.705,2.5,3.8,12.8,12.8,7.5
18-apr-2021,0,12.1,0,7.2,0,6.8,0,7.2,1018.6,12.0,0,20,0,180,0,28,0.0,764,9.940,1.1,1.8,6.6,6.6,1.4
19-apr-2021,0,11.0,0,7.5,0,8.0,0,4.0,1016.4,11.0,0,15,0,170,0,20,0.1,704,10.142,1.2,1.8,3.6,3.6,-1.5
20-apr-2021,0,10.0,0,7.0,0,6.5,0,1.2,1017.8,12.8,0,21,0,10,0,25,6.4,1672,9.990,1.9,3.2,4.3,4.3,-0.7
21-apr-2021,0,10.2,0,6.3,0,5.4,0,0.0,1020.7,16.1,0,25,0,100,0,29,12.2,2309,9.762,2.3,4.1,6.5,6.5,1.6
22-apr-2021,0,14.1,0,6.1,0,2.7,0,0.0,1022.8,11.1,0,18,0,90,0,22,13.1,2181,10.230,2.6,4.1,8.9,8.9,4.2
23-apr-2021,0,12.2,0,2.5,0,-2.0,0,0.0,1023.9,10.8,0,18,0,90,0,22,4.8,1703,9.955,2.3,3.5,11.0,11.0,6.5
24-apr-2021,0,12.4,0,6.7,0,3.2,0,0.0,1025.6,15.0,0,27,0,90,0,30,13.8,2444,10.170,3.1,5.0,13.8,13.8,9.6
25-apr-2021,0,12.8,0,6.3,0,-1.5,0,0.0,1026.6,10.0,0,17,0,80,0,21,13.2,2238,10.330,2.7,4.1,16.1,16.1,12.3
26-apr-2021,0,12.1,0,7.4,0,4.3,0,0.6,1018.5,14.0,0,20,0,320,0,27,3.0,926,10.255,1.9,2.8,17.2,17.2,13.5
27-apr-2021,0,11.3,0,7.4,0,6.5,0,2.0,1012.2,15.7,0,25,0,70,0,29,3.3,1602,10.382,2.0,3.4,16.8,16.8,13.4
28-apr-2021,0,10.2,0,6.2,0,2.9,0,0.0,1013.4,12.5,0,22,0,60,0,26,9.1,2120,10.193,2.5,4.0,18.9,18.9,15.8
29-apr-2021,0,9.4,0,5.7,0,4.2,0,0.9,1013.3,10.8,0,15,0,50,0,21,9.5,2136,10.163,2.2,3.7,19.8,19.8,17.0
30-apr-2021,0,9.6,0,3.1,0,-0.3,0,0.0,1015.6,7.5,0,12,0,80,0,15,13.3,2587,10.392,2.5,3.9,21.9,21.9,19.3
01-may-2021,0,9.6,0,3.1,0,-0.2,0,11.5,1016.5,5.6,0,12,0,160,0,14,10.7,1969,10.028,2.2,3.2,12.1,12.1,9.7
02-may-2021,0,10.3,0,3.6,0,1.3,0,0.0,1015.1,6.2,0,12,0,330,0,15,6.6,1875,10.650,2.2,3.3,14.1,14.1,12.0
03-may-2021,0,11.2,0,4.9,0,3.5,0,12.5,998.8,21.4,0,38,0,130,0,49,3.4,1230,9.892,1.6,3.0,2.9,2.9,1.0
04-may-2021,0,9.0,0,4.9,0,4.6,0,2.1,1001.1,20.9,0,33,0,340,0,43,7.0,1824,9.667,2.0,3.8,2.8,2.8,0.9
05-may-2021,0,8.1,0,2.1,0,1.5,0,2.6,1008.2,12.6,0,25,0,340,0,32,8.6,2017,9.550,2.0,3.5,2.1,2.1,0.3
06-may-2021,0,9.2,0,1.4,0,-1.0,0,1.3,1008.5,16.3,0,25,0,0,0,31,8.6,2115,9.387,2.1,3.9,2.9,2.9,1.1
07-may-2021,0,8.9,0,4.3,0,2.6,0,0.9,1010.0,11.7,0,22,0,340,0,31,11.8,2441,10.073,2.6,4.3,4.5,4.5,2.8
08-may-2021,0,15.4,0,6.1,0,5.0,0,10.9,995.5,16.5,0,38,0,110,0,47,2.7,1215,9.830,2.5,3.8,0.0,-4.0,-5.6
09-may-2021,0,15.0,0,7.2,0,3.1,0,7.0,982.6,11.9,0,23,0,150,0,32,3.8,1368,11.047,1.9,3.0,0.0,-5.1,-10.0
10-may-2021,0,13.5,0,9.3,0,7.9,0,6.3,986.3,11.3,0,19,0,160,0,26,1.7,1245,11.525,1.7,2.7,0.0,-4.6,-10.0
11-may-2021,0,15.9,0,5.7,0,6.4,0,0.6,996.8,12.9,0,20,0,180,0,26,7.8,1868,11.788,2.8,4.3,2.2,2.2,-7.3
12-may-2021,0,10.0,0,6.0,0,0.7,0,4.3,1004.2,5.5,0,20,0,90,0,24,0.8,1123,11.193,1.5,2.2,0.0,-0.6,-9.7
13-may-2021,0,11.5,0,7.2,0,4.7,0,0.0,1007.7,5.2,0,13,0,90,0,16,2.5,1469,11.557,1.8,2.6,1.8,1.8,-7.4
14-may-2021,0,12.7,0,5.9,0,3.9,0,18.0,1004.1,9.6,0,21,0,90,0,25,5.4,1524,11.332,1.8,2.9,0.0,-10.0,-10.0
15-may-2021,0,11.5,0,7.7,0,5.6,0,1.5,996.6,13.9,0,22,0,100,0,26,3.0,1484,11.015,1.7,3.0,0.2,0.2,-9.3
16-may-2021,0,11.9,0,8.4,0,7.4,0,0.0,997.1,9.9,0,16,0,350,0,20,12.3,2724,12.515,2.8,4.6,3.0,3.0,-6.0
17-may-2021,0,12.5,0,6.1,0,5.3,0,0.0,1003.3,11.5,0,17,0,260,0,21,11.6,2490,12.765,2.7,4.5,5.7,5.7,-3.0
18-may-2021,0,13.0,0,4.6,0,1.7,0,0.5,1009.1,7.2,0,15,0,240,0,18,12.1,2475,12.727,2.8,4.2,7.8,7.8,-0.5
19-may-2021,0,13.6,0,5.3,0,3.1,0,0.0,1013.8,10.7,0,19,0,250,0,23,12.3,2694,13.102,2.8,4.7,10.4,10.4,2.3
20-may-2021,0,10.1,0,7.7,0,3.2,0,10.8,999.3,28.5,0,46,0,90,0,57,0.1,667,11.010,1.1,2.3,0.6,0.6,-7.4
21-may-2021,0,10.3,0,7.5,0,7.9,0,0.2,993.8,27.4,0,33,0,0,0,42,1.6,1024,10.477,1.8,3.5,2.3,2.3,-5.4
22-may-2021,0,10.6,0,6.3,0,4.3,0,0.2,1002.6,11.5,0,22,0,0,0,30,13.0,2799,11.382,3.1,5.1,5.1,5.1,-2.2
23-may-2021,0,11.3,0,3.7,0,3.8,0,1.9,996.2,11.3,0,29,0,170,0,36,4.0,1285,10.977,1.8,2.9,4.9,4.9,-2.2
24-may-2021,0,12.5,0,3.0,0,0.3,0,0.0,1002.1,15.5,0,24,0,320,0,30,11.4,2552,11.425,2.3,4.4,7.2,7.2,0.2
25-may-2021,0,11.8,0,8.9,0,6.8,0,0.0,1012.5,15.9,0,20,0,320,0,25,12.7,2774,12.400,2.8,5.2,9.8,9.8,3.0
26-may-2021,0,12.1,0,6.1,0,6.0,0,0.0,1015.5,8.4,0,14,0,340,0,18,13.1,2680,13.278,2.6,4.3,12.1,12.1,5.6
27-may-2021,0,18.1,0,4.8,0,2.1,0,2.2,1015.5,8.9,0,20,0,90,0,23,7.8,1937,12.863,2.8,4.1,12.4,12.4,6.2
28-may-2021,0,13.5,0,10.2,0,10.2,0,2.7,1018.2,6.9,0,15,0,150,0,20,0.1,1002,13.398,1.3,2.0,10.9,10.9,4.9
29-may-2021,0,14.1,0,9.6,0,11.3,0,1.3,1023.3,6.9,0,15,0,150,0,20,5.7,1543,13.780,1.9,2.9,11.3,11.3,5.5
30-may-2021,0,20.4,0,9.0,0,3.7,0,0.0,1022.6,7.1,0,16,0,160,0,19,8.4,1872,14.597,3.1,4.3,14.1,14.1,8.5
31-may-2021,0,21.5,0,11.0,0,7.9,0,0.0,1014.3,14.1,0,21,0,140,0,30,10.6,2367,15.180,4.4,6.3,17.9,17.9,12.9
01-jun-2021,0,14.8,0,8.8,0,11.9,0,0.0,1012.0,8.8,0,18,0,160,0,23,0.3,993,14.233,1.8,2.6,19.4,19.4,14.7
02-jun-2021,0,16.9,0,7.6,0,3.4,0,0.2,1011.6,11.8,0,22,0,110,0,27,5.6,1693,13.830,2.5,3.9,21.3,21.3,16.9
03-jun-2021,0,21.0,0,11.4,0,10.8,0,2.5,1011.7,15.2,0,23,0,190,0,30,8.1,2024,14.670,3.7,5.5,21.8,21.8,17.8
04-jun-2021,0,17.5,0,10.8,0,9.5,0,0.0,1015.9,11.1,0,20,0,190,0,28,1.2,1239,14.273,2.7,3.7,23.9,23.9,20.3
05-jun-2021,0,13.9,0,9.9,0,8.9,0,2.3,1019.8,7.4,0,13,0,250,0,16,0.5,1039,14.215,1.7,2.4,22.9,22.9,19.5
06-jun-2021,0,14.3,0,8.9,0,6.6,0,0.0,1022.0,7.4,0,11,0,230,0,13,13.7,2790,14.953,3.3,5.0,25.5,25.5,22.5
07-jun-2021,0,20.1,0,9.9,0,5.7,0,0.0,1017.7,8.4,0,17,0,190,0,22,4.6,1997,15.263,3.5,4.9,28.2,28.2,25.5
08-jun-2021,0,20.1,0,12.5,0,11.4,0,0.0,1013.6,12.6,0,19,0,170,0,26,0.7,1269,15.562,2.7,3.8,30.2,30.2,27.8
